mh;MH;MA;MC;la2;laL;la1;la3;la4;la5
0.12510000E+03;0.13383647E+03;0.36196517E+03;0.38639846E+03;0.40799010E+01;-0.54597400E+00;0.25860946E+00;0.37964005E+01;-0.24733386E+01;-0.18690360E+01
0.12510000E+03;0.65363642E+03;0.73784946E+03;0.78692948E+03;0.22761610E+01;-0.30396400E+00;0.25860946E+00;0.60420415E+01;-0.44096375E+01;-0.19363680E+01
0.12510000E+03;0.46497439E+03;0.70523587E+03;0.72875537E+03;0.26402740E+01;-0.77076000E+00;0.25860946E+00;0.96358499E+01;-0.57606246E+01;-0.46459853E+01
0.12510000E+03;0.30704798E+03;0.52472425E+03;0.30983989E+03;0.26673680E+01;-0.79800000E+00;0.25860946E+00;-0.74107967E+00;0.29349673E+01;-0.29918877E+01
0.12510000E+03;0.67833932E+03;0.82832734E+03;0.86340226E+03;0.40673300E+01;-0.12703800E+00;0.25860946E+00;0.93025087E+01;-0.56952955E+01;-0.37342512E+01
0.12510000E+03;0.10317909E+03;0.19122684E+03;0.11159317E+03;0.21597760E+01;0.53960100E+00;0.25860946E+00;0.59932440E+00;0.36862248E+00;-0.42834588E+00
0.12510000E+03;0.84327967E+03;0.91788629E+03;0.89471450E+03;0.11490010E+01;-0.53155000E-01;0.25860946E+00;0.29012188E+01;-0.78313561E+00;-0.21712382E+01
0.12510000E+03;0.54168762E+03;0.63543938E+03;0.68136352E+03;0.20803480E+01;0.94551500E+00;0.25860946E+00;0.65913201E+01;-0.38221926E+01;-0.18236125E+01
0.12510000E+03;0.63442576E+03;0.79212424E+03;0.64074205E+03;0.37682030E+01;0.11370670E+01;0.25860946E+00;0.14032557E+01;0.34512542E+01;-0.37174429E+01
0.12510000E+03;0.31152497E+03;0.42113269E+03;0.32091169E+03;0.22340740E+01;-0.13109300E+00;0.25860946E+00;0.65103280E-01;0.11308072E+01;-0.13270035E+01
0.12510000E+03;0.59365445E+03;0.75334651E+03;0.78631056E+03;0.36256080E+01;-0.31239400E+00;0.25860946E+00;0.84739997E+01;-0.52318732E+01;-0.35545205E+01
0.12510000E+03;0.27619346E+03;0.58671898E+03;0.60597532E+03;0.34870570E+01;0.14864600E+00;0.25860946E+00;0.97634010E+01;-0.51868957E+01;-0.44278593E+01
0.12510000E+03;0.61966517E+03;0.69591035E+03;0.67275795E+03;0.23259140E+01;-0.35360700E+00;0.25860946E+00;0.19141678E+01;-0.61025800E+00;-0.16575168E+01
0.12510000E+03;0.57216188E+03;0.76290748E+03;0.79155690E+03;0.19937570E+01;0.12581640E+01;0.25860946E+00;0.11146230E+02;-0.56799459E+01;-0.42081201E+01
0.12510000E+03;0.62184224E+03;0.73265646E+03;0.77454625E+03;0.17081980E+01;0.62155600E+00;0.25860946E+00;0.76687541E+01;-0.45669001E+01;-0.24802980E+01
0.12510000E+03;0.39702387E+03;0.59711885E+03;0.62480154E+03;0.13267800E+01;0.59113800E+00;0.25860946E+00;0.82832860E+01;-0.44050344E+01;-0.32871136E+01
0.12510000E+03;0.82304205E+03;0.93198283E+03;0.97466355E+03;0.69884100E+00;0.16131610E+01;0.25860946E+00;0.10621384E+02;-0.58488311E+01;-0.31593920E+01
0.12510000E+03;0.76175692E+02;0.19634635E+03;0.17976794E+03;0.22339820E+01;0.72529100E+00;0.25860946E+00;0.16015477E+01;-0.33509157E+00;-0.54116517E+00
0.12510000E+03;0.71231847E+03;0.88176306E+03;0.91407316E+03;0.10306440E+01;0.10858610E+01;0.25860946E+00;0.11930337E+02;-0.63810527E+01;-0.44634229E+01
0.12510000E+03;0.71142489E+03;0.74521922E+03;0.81042223E+03;0.26209390E+01;0.18086200E+01;0.25860946E+00;0.67877598E+01;-0.41656970E+01;-0.81344280E+00
0.12510000E+03;0.56719601E+03;0.66347866E+03;0.64766702E+03;0.29393940E+01;-0.66657100E+00;0.25860946E+00;0.25643514E+01;-0.12728847E+01;-0.19580377E+01
0.12510000E+03;0.80922656E+02;0.24436240E+03;0.23183203E+03;0.33722470E+01;-0.93260000E+00;0.25860946E+00;0.62723926E+00;-0.68131938E+00;-0.87851987E+00
0.12510000E+03;0.79991556E+03;0.82939877E+03;0.89671823E+03;0.38641890E+01;0.19653790E+01;0.25860946E+00;0.73933210E+01;-0.46341451E+01;-0.79379685E+00
0.12510000E+03;0.69491883E+03;0.89498776E+03;0.92295775E+03;0.37790450E+01;-0.81965800E+00;0.25860946E+00;0.11373442E+02;-0.69367891E+01;-0.52563108E+01
0.12510000E+03;0.22324405E+03;0.32956087E+03;0.37043438E+03;0.14526190E+01;0.55355200E+00;0.25860946E+00;0.34415065E+01;-0.19167657E+01;-0.97118876E+00
0.12510000E+03;0.66845066E+03;0.83760437E+03;0.86926321E+03;0.21802410E+01;-0.42228800E+00;0.25860946E+00;0.97830208E+01;-0.59955992E+01;-0.42097096E+01
0.12510000E+03;0.18815291E+03;0.32660067E+03;0.36183690E+03;0.30103050E+01;0.90961400E+00;0.25860946E+00;0.40666113E+01;-0.19793504E+01;-0.11776469E+01
0.12510000E+03;0.42437032E+03;0.54823327E+03;0.53632623E+03;0.13479090E+01;0.38857000E-01;0.25860946E+00;0.35934759E+01;-0.15639132E+01;-0.19907057E+01
0.12510000E+03;0.76556516E+03;0.83676715E+03;0.79157596E+03;0.26551090E+01;-0.51762100E+00;0.25860946E+00;0.82095026E+00;0.54670297E+00;-0.18852742E+01
0.12510000E+03;0.72332116E+03;0.86221515E+03;0.89877701E+03;0.35473650E+01;0.19437580E+01;0.25860946E+00;0.11349753E+02;-0.57669336E+01;-0.36390618E+01
0.12510000E+03;0.64922342E+03;0.73884765E+03;0.78562119E+03;0.22868420E+01;-0.80088000E-01;0.25860946E+00;0.63879408E+01;-0.44122948E+01;-0.20557340E+01
0.12510000E+03;0.45889469E+03;0.47276731E+03;0.54607811E+03;0.33098850E+01;0.10670930E+01;0.25860946E+00;0.39627559E+01;-0.26820898E+01;-0.21357312E+00
0.12510000E+03;0.49940982E+03;0.74868987E+03;0.77165080E+03;0.39921960E+01;-0.10565500E+00;0.25860946E+00;0.11330487E+02;-0.62949172E+01;-0.51412246E+01
0.12510000E+03;0.80604428E+03;0.81367615E+03;0.89110023E+03;0.24344000E-01;0.19175610E+01;0.25860946E+00;0.66882739E+01;-0.45664447E+01;-0.20426825E+00
0.12510000E+03;0.69310120E+03;0.76370993E+03;0.73591386E+03;0.38764370E+01;0.10707100E+01;0.25860946E+00;0.30926524E+01;-0.32216737E+00;-0.16997751E+01
0.12510000E+03;0.71569559E+03;0.91142209E+03;0.90398696E+03;0.11520570E+01;0.98121400E+00;0.25860946E+00;0.11060276E+02;-0.48164856E+01;-0.52625760E+01
0.12510000E+03;0.34128717E+03;0.59185543E+03;0.61438211E+03;0.40394430E+01;-0.11091400E+00;0.25860946E+00;0.85145224E+01;-0.47617323E+01;-0.38637041E+01
0.12510000E+03;0.55610216E+03;0.70974988E+03;0.74364263E+03;0.66317400E+00;-0.36791900E+00;0.25860946E+00;0.76879585E+01;-0.48419295E+01;-0.32139481E+01
0.12510000E+03;0.22622520E+03;0.36371132E+03;0.23150275E+03;0.41286280E+01;0.34198600E+00;0.25860946E+00;0.42182215E+00;0.12604389E+01;-0.13402751E+01
0.12510000E+03;0.44524938E+03;0.51896230E+03;0.46610962E+03;0.30249200E+00;0.19810370E+01;0.25860946E+00;0.26093393E+01;0.54617817E+00;-0.11744805E+01
0.12510000E+03;0.88009438E+03;0.89627990E+03;0.96871592E+03;0.16836240E+01;0.47996500E+00;0.25860946E+00;0.58948775E+01;-0.49398060E+01;-0.47510650E+00
0.12510000E+03;0.19668309E+03;0.26947638E+03;0.24151611E+03;0.41357170E+01;-0.98910100E+00;0.25860946E+00;-0.33982506E+00;-0.88543530E-01;-0.56073241E+00
0.12510000E+03;0.20962453E+03;0.52761442E+03;0.54594274E+03;0.82431100E+00;0.12304590E+01;0.25860946E+00;0.96286029E+01;-0.45242174E+01;-0.38739265E+01
0.12510000E+03;0.26670336E+02;0.38116157E+03;0.39953551E+03;0.18133690E+01;-0.67850200E+00;0.25860946E+00;0.45735740E+01;-0.28630742E+01;-0.23890018E+01
0.12510000E+03;0.46559211E+03;0.53330120E+03;0.58604685E+03;0.35501340E+01;0.98283000E+00;0.25860946E+00;0.51693228E+01;-0.30688685E+01;-0.11176243E+01
0.12510000E+03;0.57810978E+03;0.58739593E+03;0.66351561E+03;0.30766670E+01;0.14872850E+01;0.25860946E+00;0.49918802E+01;-0.33257489E+01;-0.17884629E+00
0.12510000E+03;0.46183529E+03;0.53167377E+03;0.50292422E+03;0.79029800E+00;0.83267100E+00;0.25860946E+00;0.21427687E+01;-0.16353876E+00;-0.11465589E+01
0.12510000E+03;0.23968331E+03;0.36963684E+03;0.24587833E+03;0.40719740E+01;0.17564440E+01;0.25860946E+00;0.18558579E+01;0.12090551E+01;-0.13084689E+01
0.12510000E+03;0.14965624E+03;0.22007011E+03;0.18700263E+03;0.26701660E+01;-0.11282900E+00;0.25860946E+00;0.30269731E+00;0.14671674E-01;-0.43019798E+00
0.12510000E+03;0.27819097E+03;0.65425088E+03;0.67036562E+03;0.21965700E+00;0.22947900E+00;0.25860946E+00;0.12523743E+02;-0.64998627E+01;-0.57944015E+01
0.12510000E+03;0.10223346E+03;0.42319667E+03;0.44231259E+03;0.43089500E+00;0.64991600E+00;0.25860946E+00;0.67702396E+01;-0.33335608E+01;-0.27867628E+01
0.12510000E+03;0.41583979E+03;0.48454225E+03;0.44534280E+03;0.29935690E+01;-0.21323900E+00;0.25860946E+00;0.62645575E+00;0.18248882E+00;-0.10221836E+01
0.12510000E+03;0.15050645E+03;0.18993542E+03;0.24959109E+03;0.30612400E+00;0.37596100E+00;0.25860946E+00;0.16861441E+01;-0.10883694E+01;-0.22181363E+00
0.12510000E+03;0.41445319E+03;0.50694972E+03;0.42756929E+03;0.48738500E+00;0.95144000E+00;0.25860946E+00;0.13164360E+01;0.10433351E+01;-0.14083311E+01
0.12510000E+03;0.25825841E+03;0.44105858E+03;0.47017359E+03;0.15317820E+01;0.82302800E+00;0.25860946E+00;0.59246805E+01;-0.29892316E+01;-0.21124209E+01
0.12510000E+03;0.24359447E+03;0.43192986E+03;0.42288347E+03;0.35597690E+01;-0.42679300E+00;0.25860946E+00;0.35223166E+01;-0.18467707E+01;-0.21023389E+01
0.12510000E+03;0.84895340E+03;0.88284019E+03;0.94784030E+03;0.21801810E+01;0.67455200E+00;0.25860946E+00;0.65466970E+01;-0.49024028E+01;-0.96974219E+00
0.12510000E+03;0.10712553E+03;0.31486432E+03;0.30524147E+03;0.31563780E+01;0.68225100E+00;0.25860946E+00;0.33822470E+01;-0.12513930E+01;-0.14486030E+01
0.12510000E+03;0.80351100E+03;0.86538733E+03;0.92067680E+03;0.14582800E+01;0.48564500E+00;0.25860946E+00;0.71620893E+01;-0.49700310E+01;-0.17064132E+01
0.12510000E+03;0.27501048E+03;0.53400314E+03;0.52748281E+03;0.13468370E+01;0.10756680E+01;0.25860946E+00;0.77716608E+01;-0.32336260E+01;-0.34623668E+01
0.12510000E+03;0.28972170E+03;0.47082600E+03;0.49995536E+03;0.36266090E+01;0.18581600E+01;0.25860946E+00;0.73448643E+01;-0.32106375E+01;-0.22760668E+01
0.12510000E+03;0.70058187E+03;0.76984536E+03;0.73286005E+03;0.39998500E+00;0.11469520E+01;0.25860946E+00;0.26760979E+01;0.15382922E+00;-0.16829752E+01
0.12510000E+03;0.71010409E+03;0.93360286E+03;0.92726514E+03;0.37253560E+01;-0.52410000E+00;0.25860946E+00;0.11227266E+02;-0.56807982E+01;-0.60705676E+01
0.12510000E+03;0.46310350E+03;0.60638452E+03;0.64145488E+03;0.30870670E+01;-0.31416300E+00;0.25860946E+00;0.61964955E+01;-0.39784797E+01;-0.25321788E+01
0.12510000E+03;0.63606908E+03;0.78359546E+03;0.81829254E+03;0.33916250E+01;0.14210700E+01;0.25860946E+00;0.10179706E+02;-0.52977664E+01;-0.34608695E+01
0.12510000E+03;0.36571736E+03;0.50186680E+03;0.53839645E+03;0.38503940E+01;0.90834000E-01;0.25860946E+00;0.52505125E+01;-0.32077799E+01;-0.19518986E+01
0.12510000E+03;0.38444236E+03;0.46368538E+03;0.51322971E+03;0.19339600E+01;-0.60291100E+00;0.25860946E+00;0.32178572E+01;-0.27101826E+01;-0.11105856E+01
0.12510000E+03;0.35634913E+03;0.47804071E+03;0.46534729E+03;0.46705000E+00;0.43081300E+00;0.25860946E+00;0.33908037E+01;-0.12821168E+01;-0.16778739E+01
0.12510000E+03;0.52141609E+03;0.65772468E+03;0.69400868E+03;0.24341920E+01;0.13038290E+01;0.25860946E+00;0.82366502E+01;-0.42768788E+01;-0.26559424E+01
0.12510000E+03;0.43116563E+03;0.53632504E+03;0.57884175E+03;0.20286310E+01;0.89246400E+00;0.25860946E+00;0.58218700E+01;-0.32481854E+01;-0.16812207E+01
0.12510000E+03;0.32609974E+03;0.41246250E+03;0.45868034E+03;0.28048330E+01;0.16134150E+01;0.25860946E+00;0.50520632E+01;-0.23846415E+01;-0.10540067E+01
0.12510000E+03;0.52131827E+03;0.67402830E+03;0.70769805E+03;0.71498600E+00;0.72211200E+00;0.25860946E+00;0.82924667E+01;-0.45539390E+01;-0.30164157E+01
0.12510000E+03;0.37112289E+03;0.48445709E+03;0.52522009E+03;0.28994570E+01;-0.13393800E+00;0.25860946E+00;0.44309353E+01;-0.29625455E+01;-0.16023277E+01
0.12510000E+03;0.14025380E+03;0.20165647E+03;0.25370989E+03;0.40062090E+01;-0.94419600E+00;0.25860946E+00;0.53301938E+00;-0.11302955E+01;-0.34691989E+00
0.12510000E+03;0.22719481E+03;0.26190232E+03;0.32467986E+03;0.27697540E+01;-0.68877200E+00;0.25860946E+00;0.10892546E+01;-0.14975166E+01;-0.28051004E+00
0.12510000E+03;0.21904766E+03;0.22300509E+03;0.29883348E+03;0.28103980E+01;0.31174100E+00;0.25860946E+00;0.16773161E+01;-0.13366672E+01;-0.28907902E-01
0.12510000E+03;0.68011781E+03;0.68038824E+03;0.76002293E+03;0.34654820E+01;0.13795200E+00;0.25860946E+00;0.39410655E+01;-0.37970338E+01;-0.60796743E-02
0.12510000E+03;0.44389518E+03;0.54179683E+03;0.52618709E+03;0.32730430E+01;-0.37064200E+00;0.25860946E+00;0.22676660E+01;-0.10436738E+01;-0.15946341E+01
0.12510000E+03;0.47767789E+03;0.51842066E+03;0.58044435E+03;0.24085150E+01;-0.32194000E-01;0.25860946E+00;0.35615492E+01;-0.29231136E+01;-0.67062960E+00
0.12510000E+03;0.67170941E+03;0.73916751E+03;0.79202775E+03;0.14739440E+01;0.90568000E-01;0.25860946E+00;0.59109933E+01;-0.42476995E+01;-0.15727258E+01
0.12510000E+03;0.30956568E+03;0.44549443E+03;0.31613462E+03;0.91915400E+00;0.70693400E+00;0.25860946E+00;0.84277217E+00;0.15601493E+01;-0.16959875E+01
0.12510000E+03;0.84560106E+03;0.93215552E+03;0.91422905E+03;0.27171000E+01;0.18730440E+01;0.25860946E+00;0.58645039E+01;-0.14487813E+01;-0.25426787E+01
0.12510000E+03;0.38456685E+03;0.44045999E+03;0.49719747E+03;0.34680580E+01;-0.93384800E+00;0.25860946E+00;0.23483804E+01;-0.25202258E+01;-0.76200254E+00
0.12510000E+03;0.25803284E+03;0.32910341E+03;0.37973758E+03;0.34220610E+01;0.93829500E+00;0.25860946E+00;0.35035567E+01;-0.18757231E+01;-0.68953852E+00
0.12510000E+03;0.44947676E+03;0.59184789E+03;0.62750251E+03;0.37046600E+01;0.13373900E+00;0.25860946E+00;0.64702466E+01;-0.38866667E+01;-0.24498409E+01
0.12510000E+03;0.19785050E+03;0.26916476E+03;0.22046914E+03;0.22066480E+01;0.11901980E+01;0.25860946E+00;0.15029028E+01;0.23764303E+00;-0.55034780E+00
0.12510000E+03;0.69381250E+03;0.70476228E+03;0.77943168E+03;0.30552010E+01;0.33798300E+00;0.25860946E+00;0.45067300E+01;-0.39156886E+01;-0.25305837E+00
0.12510000E+03;0.22504640E+03;0.31250385E+03;0.23787757E+03;0.20714960E+01;0.21780300E+00;0.25860946E+00;0.41410984E+00;0.58055835E+00;-0.77686520E+00
0.12510000E+03;0.86878200E+01;0.21375764E+03;0.20121501E+03;0.31992510E+01;0.48222700E+00;0.25860946E+00;0.18178077E+01;-0.58178253E+00;-0.75379818E+00
0.12510000E+03;0.65216726E+03;0.65521818E+03;0.73443930E+03;0.36310170E+01;0.10327310E+01;0.25860946E+00;0.48029386E+01;-0.37042957E+01;-0.65911834E-01
0.12510000E+03;0.79916386E+03;0.93975932E+03;0.97584076E+03;0.41514620E+01;0.13398450E+01;0.25860946E+00;0.11704123E+02;-0.63242769E+01;-0.40400010E+01
0.12510000E+03;0.74174255E+03;0.87320268E+03;0.75028440E+03;0.29286510E+01;0.26773500E+00;0.25860946E+00;0.68893498E+00;0.30869782E+01;-0.35081782E+01
0.12510000E+03;0.45803444E+03;0.62015285E+03;0.65250176E+03;0.33372050E+01;0.18054300E+01;0.25860946E+00;0.89428152E+01;-0.42489920E+01;-0.28883932E+01
0.12510000E+03;0.28569884E+03;0.43185422E+03;0.46593726E+03;0.31596130E+01;-0.58399500E+00;0.25860946E+00;0.38932904E+01;-0.27442852E+01;-0.17330001E+01
0.12510000E+03;0.41053629E+03;0.71505454E+03;0.73429885E+03;0.35098880E+01;0.12269000E-01;0.25860946E+00;0.12262079E+02;-0.65858048E+01;-0.56640055E+01
0.12510000E+03;0.44039800E+03;0.66953436E+03;0.69468541E+03;0.40338480E+01;0.10630700E+01;0.25860946E+00;0.10602280E+02;-0.53365885E+01;-0.42026219E+01
0.12510000E+03;0.70780793E+03;0.83503816E+03;0.87398133E+03;0.16399480E+01;-0.61103000E-01;0.25860946E+00;0.86258984E+01;-0.54432865E+01;-0.32437149E+01
0.12510000E+03;0.81476314E+03;0.86212421E+03;0.92298641E+03;0.31189170E+01;-0.16618400E+00;0.25860946E+00;0.60491949E+01;-0.49030122E+01;-0.13123667E+01
0.12510000E+03;0.74024617E+02;0.37116312E+03;0.39178990E+03;0.18991460E+01;-0.65273200E+00;0.25860946E+00;0.42391868E+01;-0.27060106E+01;-0.21859082E+01
0.12510000E+03;0.50229841E+03;0.51996791E+03;0.59104625E+03;0.25655520E+01;0.12555100E+00;0.25860946E+00;0.33323718E+01;-0.29083388E+01;-0.29848198E+00
0.12510000E+03;0.72507476E+02;0.42621524E+03;0.44405291E+03;0.30908370E+01;0.19446800E+00;0.25860946E+00;0.65374402E+01;-0.34280061E+01;-0.29149662E+01
0.12510000E+03;0.11651274E+03;0.43198626E+03;0.45075318E+03;0.40127370E+01;-0.11710500E+00;0.25860946E+00;0.61491126E+01;-0.34068596E+01;-0.28593580E+01
0.12510000E+03;0.73971518E+03;0.84166506E+03;0.88569363E+03;0.12706800E+00;0.12696760E+01;0.25860946E+00;0.91113930E+01;-0.51776028E+01;-0.26641142E+01
0.12510000E+03;0.68765440E+03;0.69403664E+03;0.77076692E+03;0.67745100E+00;-0.67690000E-01;0.25860946E+00;0.39382941E+01;-0.38602660E+01;-0.14571801E+00
0.12510000E+03;0.88497179E+02;0.19209349E+03;0.17282121E+03;0.31098520E+01;0.17376600E+00;0.25860946E+00;0.90201700E+00;-0.24791259E+00;-0.48033842E+00
0.12510000E+03;0.87101647E+03;0.87886265E+03;0.95536874E+03;0.18425730E+01;0.59045000E+00;0.25860946E+00;0.56819873E+01;-0.48646573E+01;-0.22687997E+00
0.12510000E+03;0.33247589E+03;0.57848979E+03;0.57192080E+03;0.20178820E+01;0.12208990E+01;0.25860946E+00;0.83777892E+01;-0.34535685E+01;-0.37033217E+01
0.12510000E+03;0.44765538E+03;0.58988400E+03;0.62548383E+03;0.59491100E+00;-0.24782700E+00;0.25860946E+00;0.60590897E+01;-0.38684246E+01;-0.24384922E+01
0.12510000E+03;0.63082099E+03;0.73421124E+03;0.71976367E+03;0.35898650E+01;0.34240800E+00;0.25860946E+00;0.43124197E+01;-0.16378843E+01;-0.23321275E+01
0.12510000E+03;0.23574540E+03;0.45663384E+03;0.44871359E+03;0.11988200E+00;0.61981200E+00;0.25860946E+00;0.54373145E+01;-0.22902606E+01;-0.25272419E+01
0.12510000E+03;0.13468326E+03;0.43507714E+03;0.45453686E+03;0.23525840E+01;0.12744640E+01;0.25860946E+00;0.75030376E+01;-0.34003540E+01;-0.28282196E+01
0.12510000E+03;0.14839792E+03;0.47653063E+03;0.49502209E+03;0.17803630E+01;0.12745850E+01;0.25860946E+00;0.86453606E+01;-0.39822586E+01;-0.33885170E+01
0.12510000E+03;0.55704423E+02;0.47889270E+03;0.49439096E+03;0.23208020E+01;0.51012500E+00;0.25860946E+00;0.84855180E+01;-0.42369563E+01;-0.37384367E+01
0.12510000E+03;0.82617097E+03;0.86129463E+03;0.92618478E+03;0.38050840E+01;0.15897240E+01;0.25860946E+00;0.73819042E+01;-0.48127702E+01;-0.97940993E+00
0.12510000E+03;0.74644630E+03;0.88470817E+03;0.92145123E+03;0.33259300E+01;0.77827000E-01;0.25860946E+00;0.97245415E+01;-0.59199898E+01;-0.37267246E+01
0.12510000E+03;0.69522977E+03;0.86580788E+03;0.89719877E+03;0.36713890E+01;0.75238600E+00;0.25860946E+00;0.11381681E+02;-0.62291550E+01;-0.44001396E+01
0.12510000E+03;0.26896479E+03;0.41098190E+03;0.44542741E+03;0.24021650E+01;0.28234100E+00;0.25860946E+00;0.44486283E+01;-0.25706092E+01;-0.15956782E+01
0.12510000E+03;0.11181013E+03;0.20428872E+03;0.18317047E+03;0.25167500E+01;0.15623600E+00;0.25860946E+00;0.85191705E+00;-0.21262904E+00;-0.48305201E+00
0.12510000E+03;0.27514189E+03;0.38605719E+03;0.28385425E+03;0.20195380E+01;0.16989640E+01;0.25860946E+00;0.18599190E+01;0.10509078E+01;-0.12118628E+01
0.12510000E+03;0.36699206E+03;0.60656485E+03;0.63061789E+03;0.40750290E+01;0.74410000E+00;0.25860946E+00;0.94358759E+01;-0.48376258E+01;-0.38541502E+01
0.12510000E+03;0.21057267E+03;0.29459919E+03;0.22442996E+03;0.40820590E+01;-0.42765900E+00;0.25860946E+00;-0.22844032E+00;0.50221295E+00;-0.70143163E+00
0.12510000E+03;0.26441670E+03;0.39395462E+03;0.27093719E+03;0.21267840E+01;-0.47096800E+00;0.25860946E+00;-0.35560113E+00;0.12939142E+01;-0.14092811E+01
0.12510000E+03;0.32051247E+03;0.39768930E+03;0.33827495E+03;0.23781770E+01;0.19105560E+01;0.25860946E+00;0.22972868E+01;0.52920116E+00;-0.91593193E+00
0.12510000E+03;0.70445885E+03;0.82798001E+03;0.86797026E+03;0.17241700E+00;-0.44910000E-02;0.25860946E+00;0.84927690E+01;-0.53693498E+01;-0.31279102E+01
0.12510000E+03;0.21612838E+03;0.48006826E+03;0.50185859E+03;0.13345890E+01;0.13039990E+01;0.25860946E+00;0.80840429E+01;-0.37435897E+01;-0.30364542E+01
0.12510000E+03;0.61253988E+03;0.71364279E+03;0.69875247E+03;0.23813360E+01;0.92765200E+00;0.25860946E+00;0.46638512E+01;-0.15205714E+01;-0.22156278E+01
0.12510000E+03;0.41875861E+03;0.43707154E+03;0.50836510E+03;0.93971600E+00;0.23735400E+00;0.25860946E+00;0.29829519E+01;-0.24866124E+01;-0.25898542E+00
0.12510000E+03;0.83866010E+03;0.91832119E+03;0.85662423E+03;0.27087440E+01;0.10822280E+01;0.25860946E+00;0.20887155E+01;0.13063397E+01;-0.23128272E+01
0.12510000E+03;0.42013042E+03;0.63120501E+03;0.65792406E+03;0.26747700E+01;-0.25205100E+00;0.25860946E+00;0.82202371E+01;-0.48053208E+01;-0.36669673E+01
0.12510000E+03;0.79600394E+02;0.86852315E+02;0.15497932E+03;0.11624600E+01;-0.51964000E-01;0.25860946E+00;0.53242253E+00;-0.56443970E+00;-0.19946822E-01
0.12510000E+03;0.74865669E+03;0.94992687E+03;0.94299581E+03;0.19385030E+01;0.64731800E+00;0.25860946E+00;0.11512354E+02;-0.52157165E+01;-0.56493194E+01
0.12510000E+03;0.47517881E+03;0.57460880E+03;0.55921460E+03;0.15844380E+01;-0.42031600E+00;0.25860946E+00;0.24525133E+01;-0.11479901E+01;-0.17248392E+01
0.12510000E+03;0.13743424E+03;0.26471472E+03;0.30108853E+03;0.16700500E+01;-0.13795000E+00;0.25860946E+00;0.22338569E+01;-0.15259857E+01;-0.84582115E+00
0.12510000E+03;0.65363465E+03;0.75677866E+03;0.80098914E+03;0.37790900E+00;0.22107100E+00;0.25860946E+00;0.73049940E+01;-0.46800019E+01;-0.24039211E+01
0.12510000E+03;0.19387684E+03;0.23366770E+03;0.29396875E+03;0.75120500E+00;-0.10963900E+00;0.25860946E+00;0.15041292E+01;-0.13326464E+01;-0.28112177E+00
0.12510000E+03;0.17200765E+03;0.38109504E+03;0.40737871E+03;0.22321660E+01;0.12062860E+01;0.25860946E+00;0.57132190E+01;-0.25959210E+01;-0.19110120E+01
0.12510000E+03;0.80313413E+03;0.86958480E+03;0.92341147E+03;0.23460920E+01;-0.43682200E+00;0.25860946E+00;0.64262985E+01;-0.50263619E+01;-0.18367586E+01
